OrderID,TimestampMin,ItemID,Aisle,Category,AisleLocation
ORDER0363,1279.44,ITEM17381,Aisle-10,Tools,29
ORDER0363,1279.44,ITEM16193,Aisle-11,Toys,32
ORDER0363,1279.44,ITEM7814,Aisle-14,Home,41
ORDER0363,1279.44,ITEM9260,Aisle-18,Groceries,53
ORDER0363,1279.44,ITEM3594,Aisle-20,Toys,59
ORDER0364,1282.12,ITEM9200,Aisle-2,Groceries,5
ORDER0364,1282.12,ITEM10518,Aisle-2,Tools,5
ORDER0364,1282.12,ITEM8577,Aisle-5,Groceries,14
ORDER0364,1282.12,ITEM5789,Aisle-10,Apparel,29
ORDER0364,1282.12,ITEM1184,Aisle-11,Home,32
ORDER0364,1282.12,ITEM16626,Aisle-14,Electronics,41
ORDER0365,1282.95,ITEM9115,Aisle-1,Apparel,2
ORDER0365,1282.95,ITEM7983,Aisle-3,Electronics,8
ORDER0365,1282.95,ITEM16955,Aisle-4,Groceries,11
ORDER0365,1282.95,ITEM4613,Aisle-11,Groceries,32
ORDER0365,1282.95,ITEM17599,Aisle-15,Groceries,44
ORDER0365,1282.95,ITEM11815,Aisle-17,Electronics,50
ORDER0366,1283.13,ITEM11916,Aisle-3,Electronics,8
ORDER0366,1283.13,ITEM7916,Aisle-5,Apparel,14
ORDER0366,1283.13,ITEM9923,Aisle-7,Tools,20
ORDER0366,1283.13,ITEM3980,Aisle-15,Books,44
ORDER0366,1283.13,ITEM4511,Aisle-19,Tools,56
ORDER0367,1288.05,ITEM18297,Aisle-1,Groceries,2
ORDER0367,1288.05,ITEM3232,Aisle-6,Books,17
ORDER0367,1288.05,ITEM3136,Aisle-7,Books,20
ORDER0367,1288.05,ITEM10412,Aisle-8,Toys,23
ORDER0367,1288.05,ITEM17990,Aisle-13,Books,38
ORDER0367,1288.05,ITEM19561,Aisle-16,Home,47
ORDER0367,1288.05,ITEM16163,Aisle-16,Groceries,47
ORDER0367,1288.05,ITEM10979,Aisle-17,Apparel,50
ORDER0368,1288.37,ITEM11499,Aisle-3,Toys,8
ORDER0368,1288.37,ITEM4391,Aisle-4,Home,11
ORDER0368,1288.37,ITEM6872,Aisle-5,Apparel,14
ORDER0369,1294.45,ITEM19942,Aisle-2,Toys,5
ORDER0369,1294.45,ITEM8592,Aisle-4,Apparel,11
ORDER0369,1294.45,ITEM6130,Aisle-5,Home,14
ORDER0369,1294.45,ITEM18607,Aisle-7,Electronics,20
ORDER0369,1294.45,ITEM4300,Aisle-19,Electronics,56
ORDER0370,1295.26,ITEM7724,Aisle-5,Books,14
ORDER0370,1295.26,ITEM13662,Aisle-9,Apparel,26
ORDER0370,1295.26,ITEM0487,Aisle-9,Tools,26
ORDER0370,1295.26,ITEM6122,Aisle-18,Toys,53
ORDER0371,1295.91,ITEM3673,Aisle-3,Toys,8
ORDER0371,1295.91,ITEM16681,Aisle-9,Books,26
ORDER0371,1295.91,ITEM14883,Aisle-10,Tools,29
ORDER0371,1295.91,ITEM7977,Aisle-12,Apparel,35
ORDER0371,1295.91,ITEM17445,Aisle-12,Electronics,35
ORDER0371,1295.91,ITEM15498,Aisle-13,Tools,38
ORDER0371,1295.91,ITEM9087,Aisle-17,Books,50
ORDER0372,1295.95,ITEM5407,Aisle-1,Toys,2
ORDER0372,1295.95,ITEM5808,Aisle-5,Electronics,14
ORDER0372,1295.95,ITEM4784,Aisle-5,Tools,14
ORDER0372,1295.95,ITEM19939,Aisle-5,Books,14
ORDER0372,1295.95,ITEM14861,Aisle-7,Apparel,20
ORDER0372,1295.95,ITEM17741,Aisle-10,Groceries,29
ORDER0372,1295.95,ITEM16755,Aisle-11,Groceries,32
ORDER0372,1295.95,ITEM12561,Aisle-16,Electronics,47
ORDER0372,1295.95,ITEM12336,Aisle-17,Toys,50
ORDER0372,1295.95,ITEM0748,Aisle-19,Home,56
ORDER0372,1295.95,ITEM0113,Aisle-20,Home,59
ORDER0373,1300.3,ITEM3198,Aisle-2,Electronics,5
ORDER0373,1300.3,ITEM13597,Aisle-10,Home,29
ORDER0373,1300.3,ITEM3775,Aisle-15,Books,44
ORDER0373,1300.3,ITEM7089,Aisle-17,Electronics,50
ORDER0373,1300.3,ITEM13502,Aisle-19,Apparel,56
ORDER0374,1305.95,ITEM5004,Aisle-16,Tools,47
ORDER0374,1305.95,ITEM9246,Aisle-18,Books,53
ORDER0374,1305.95,ITEM2712,Aisle-18,Toys,53
ORDER0375,1306.57,ITEM5280,Aisle-3,Apparel,8
ORDER0375,1306.57,ITEM10416,Aisle-4,Apparel,11
ORDER0375,1306.57,ITEM0390,Aisle-10,Tools,29
ORDER0375,1306.57,ITEM6416,Aisle-11,Apparel,32
ORDER0375,1306.57,ITEM12388,Aisle-20,Home,59
ORDER0376,1306.69,ITEM19227,Aisle-2,Groceries,5
ORDER0376,1306.69,ITEM7922,Aisle-9,Groceries,26
ORDER0376,1306.69,ITEM1757,Aisle-12,Tools,35
ORDER0376,1306.69,ITEM7249,Aisle-17,Tools,50
ORDER0377,1306.79,ITEM19201,Aisle-4,Tools,11
ORDER0377,1306.79,ITEM4482,Aisle-14,Toys,41
ORDER0377,1306.79,ITEM12908,Aisle-17,Groceries,50
ORDER0377,1306.79,ITEM13188,Aisle-19,Groceries,56
ORDER0377,1306.79,ITEM10828,Aisle-20,Toys,59
ORDER0378,1310.87,ITEM14735,Aisle-1,Groceries,2
ORDER0378,1310.87,ITEM11217,Aisle-2,Home,5
ORDER0378,1310.87,ITEM13952,Aisle-4,Toys,11
ORDER0378,1310.87,ITEM2929,Aisle-6,Groceries,17
ORDER0378,1310.87,ITEM15638,Aisle-6,Groceries,17
ORDER0378,1310.87,ITEM7231,Aisle-8,Tools,23
ORDER0378,1310.87,ITEM8451,Aisle-19,Electronics,56
ORDER0379,1311.16,ITEM14848,Aisle-2,Tools,5
ORDER0379,1311.16,ITEM17305,Aisle-3,Home,8
ORDER0379,1311.16,ITEM6049,Aisle-5,Home,14
ORDER0379,1311.16,ITEM6992,Aisle-7,Apparel,20
ORDER0379,1311.16,ITEM6308,Aisle-9,Books,26
ORDER0379,1311.16,ITEM3967,Aisle-11,Home,32
ORDER0379,1311.16,ITEM12451,Aisle-19,Toys,56
ORDER0380,1311.96,ITEM6141,Aisle-1,Books,2
ORDER0380,1311.96,ITEM14208,Aisle-1,Electronics,2
ORDER0380,1311.96,ITEM11369,Aisle-5,Toys,14
ORDER0380,1311.96,ITEM16648,Aisle-7,Home,20
ORDER0380,1311.96,ITEM12268,Aisle-7,Groceries,20
ORDER0380,1311.96,ITEM14940,Aisle-13,Toys,38
ORDER0381,1319.65,ITEM5442,Aisle-8,Groceries,23
ORDER0381,1319.65,ITEM6933,Aisle-9,Apparel,26
ORDER0381,1319.65,ITEM7931,Aisle-13,Home,38
ORDER0381,1319.65,ITEM13336,Aisle-13,Tools,38
ORDER0382,1326.56,ITEM19710,Aisle-7,Home,20
ORDER0382,1326.56,ITEM18236,Aisle-10,Home,29
ORDER0382,1326.56,ITEM6170,Aisle-18,Apparel,53
ORDER0383,1327.72,ITEM9453,Aisle-3,Home,8
ORDER0383,1327.72,ITEM6200,Aisle-8,Toys,23
ORDER0383,1327.72,ITEM3957,Aisle-8,Toys,23
ORDER0383,1327.72,ITEM5373,Aisle-11,Toys,32
ORDER0383,1327.72,ITEM15859,Aisle-13,Books,38
ORDER0383,1327.72,ITEM16973,Aisle-16,Electronics,47
ORDER0384,1328.72,ITEM17746,Aisle-9,Toys,26
ORDER0384,1328.72,ITEM10638,Aisle-11,Electronics,32
ORDER0384,1328.72,ITEM2721,Aisle-19,Groceries,56
ORDER0385,1328.73,ITEM17635,Aisle-1,Toys,2
ORDER0385,1328.73,ITEM14936,Aisle-1,Electronics,2
ORDER0385,1328.73,ITEM12273,Aisle-8,Toys,23
ORDER0385,1328.73,ITEM1278,Aisle-17,Groceries,50
ORDER0386,1335.56,ITEM19090,Aisle-2,Books,5
ORDER0386,1335.56,ITEM5156,Aisle-4,Tools,11
ORDER0386,1335.56,ITEM8969,Aisle-7,Groceries,20
ORDER0386,1335.56,ITEM18523,Aisle-10,Tools,29
ORDER0386,1335.56,ITEM0244,Aisle-14,Electronics,41
ORDER0386,1335.56,ITEM8319,Aisle-15,Apparel,44
ORDER0387,1340.52,ITEM13324,Aisle-3,Groceries,8
ORDER0387,1340.52,ITEM8504,Aisle-8,Books,23
ORDER0387,1340.52,ITEM10624,Aisle-10,Apparel,29
ORDER0387,1340.52,ITEM18085,Aisle-10,Electronics,29
ORDER0387,1340.52,ITEM8576,Aisle-13,Toys,38
ORDER0387,1340.52,ITEM4838,Aisle-16,Groceries,47
ORDER0387,1340.52,ITEM16318,Aisle-20,Toys,59
ORDER0388,1342.11,ITEM16512,Aisle-5,Apparel,14
ORDER0388,1342.11,ITEM18898,Aisle-6,Toys,17
ORDER0388,1342.11,ITEM2787,Aisle-8,Groceries,23
ORDER0388,1342.11,ITEM4286,Aisle-8,Apparel,23
ORDER0388,1342.11,ITEM16733,Aisle-11,Books,32
ORDER0388,1342.11,ITEM17835,Aisle-12,Toys,35
ORDER0388,1342.11,ITEM8910,Aisle-17,Toys,50
ORDER0388,1342.11,ITEM12812,Aisle-18,Tools,53
ORDER0389,1342.75,ITEM12129,Aisle-6,Books,17
ORDER0389,1342.75,ITEM11244,Aisle-9,Tools,26
ORDER0389,1342.75,ITEM1504,Aisle-12,Groceries,35
ORDER0389,1342.75,ITEM6911,Aisle-15,Groceries,44
ORDER0389,1342.75,ITEM12561,Aisle-16,Electronics,47
ORDER0390,1345.81,ITEM12553,Aisle-6,Toys,17
ORDER0390,1345.81,ITEM4923,Aisle-17,Tools,50
ORDER0391,1345.84,ITEM12490,Aisle-1,Tools,2
ORDER0391,1345.84,ITEM0973,Aisle-14,Books,41
ORDER0391,1345.84,ITEM11531,Aisle-18,Home,53
ORDER0391,1345.84,ITEM4273,Aisle-19,Electronics,56
ORDER0392,1346.88,ITEM9946,Aisle-4,Groceries,11
ORDER0392,1346.88,ITEM10592,Aisle-9,Toys,26
ORDER0392,1346.88,ITEM10822,Aisle-10,Electronics,29
ORDER0392,1346.88,ITEM4734,Aisle-11,Electronics,32
ORDER0392,1346.88,ITEM15656,Aisle-13,Tools,38
ORDER0392,1346.88,ITEM1544,Aisle-15,Apparel,44
ORDER0393,1352.01,ITEM7092,Aisle-2,Tools,5
ORDER0393,1352.01,ITEM11867,Aisle-3,Groceries,8
ORDER0393,1352.01,ITEM15276,Aisle-7,Tools,20
ORDER0393,1352.01,ITEM14436,Aisle-7,Books,20
ORDER0393,1352.01,ITEM8076,Aisle-9,Electronics,26
ORDER0393,1352.01,ITEM13873,Aisle-10,Home,29
ORDER0393,1352.01,ITEM7654,Aisle-12,Tools,35
ORDER0393,1352.01,ITEM3066,Aisle-12,Tools,35
ORDER0393,1352.01,ITEM6302,Aisle-16,Apparel,47
ORDER0393,1352.01,ITEM2316,Aisle-17,Home,50
ORDER0393,1352.01,ITEM0158,Aisle-17,Tools,50
ORDER0393,1352.01,ITEM4969,Aisle-17,Toys,50
ORDER0394,1356.96,ITEM11391,Aisle-2,Tools,5
ORDER0394,1356.96,ITEM18339,Aisle-3,Apparel,8
ORDER0394,1356.96,ITEM6714,Aisle-5,Groceries,14
ORDER0394,1356.96,ITEM14627,Aisle-5,Toys,14
ORDER0394,1356.96,ITEM10229,Aisle-17,Books,50
ORDER0395,1362.01,ITEM17862,Aisle-3,Home,8
ORDER0395,1362.01,ITEM8064,Aisle-7,Electronics,20
ORDER0395,1362.01,ITEM11497,Aisle-15,Home,44
ORDER0395,1362.01,ITEM14975,Aisle-18,Apparel,53
ORDER0396,1363.21,ITEM15833,Aisle-2,Groceries,5
ORDER0396,1363.21,ITEM6821,Aisle-3,Tools,8
ORDER0396,1363.21,ITEM6173,Aisle-4,Electronics,11
ORDER0396,1363.21,ITEM3726,Aisle-4,Electronics,11
ORDER0396,1363.21,ITEM8099,Aisle-20,Apparel,59
ORDER0397,1365.16,ITEM8711,Aisle-2,Home,5
ORDER0397,1365.16,ITEM10430,Aisle-6,Tools,17
ORDER0397,1365.16,ITEM5770,Aisle-12,Toys,35
ORDER0397,1365.16,ITEM4183,Aisle-13,Tools,38
ORDER0398,1365.73,ITEM17801,Aisle-1,Books,2
ORDER0398,1365.73,ITEM14930,Aisle-3,Books,8
ORDER0398,1365.73,ITEM5359,Aisle-4,Books,11
ORDER0398,1365.73,ITEM17998,Aisle-7,Electronics,20
ORDER0398,1365.73,ITEM7469,Aisle-15,Home,44
ORDER0398,1365.73,ITEM2257,Aisle-16,Electronics,47
ORDER0398,1365.73,ITEM11716,Aisle-16,Books,47
ORDER0399,1376.09,ITEM17144,Aisle-12,Tools,35
ORDER0399,1376.09,ITEM12939,Aisle-12,Books,35
ORDER0399,1376.09,ITEM6582,Aisle-13,Tools,38
ORDER0400,1376.77,ITEM6223,Aisle-3,Toys,8
ORDER0400,1376.77,ITEM7583,Aisle-13,Apparel,38
ORDER0400,1376.77,ITEM14566,Aisle-16,Electronics,47
ORDER0400,1376.77,ITEM8318,Aisle-16,Apparel,47
ORDER0400,1376.77,ITEM18003,Aisle-19,Books,56
ORDER0401,1377.2,ITEM5171,Aisle-1,Apparel,2
ORDER0401,1377.2,ITEM8944,Aisle-1,Home,2
ORDER0401,1377.2,ITEM3424,Aisle-11,Books,32
ORDER0401,1377.2,ITEM14421,Aisle-16,Home,47
ORDER0401,1377.2,ITEM11559,Aisle-16,Electronics,47
ORDER0402,1377.8,ITEM19579,Aisle-4,Home,11
ORDER0402,1377.8,ITEM15775,Aisle-7,Groceries,20
ORDER0402,1377.8,ITEM6480,Aisle-11,Home,32
ORDER0402,1377.8,ITEM8136,Aisle-13,Toys,38
ORDER0402,1377.8,ITEM17347,Aisle-14,Groceries,41
ORDER0402,1377.8,ITEM17963,Aisle-16,Books,47
ORDER0402,1377.8,ITEM10195,Aisle-18,Home,53
ORDER0403,1384.46,ITEM0067,Aisle-12,Toys,35
ORDER0403,1384.46,ITEM12810,Aisle-16,Toys,47
ORDER0403,1384.46,ITEM6744,Aisle-18,Electronics,53
ORDER0404,1385.86,ITEM7351,Aisle-1,Groceries,2
ORDER0404,1385.86,ITEM16300,Aisle-6,Groceries,17
ORDER0404,1385.86,ITEM3162,Aisle-8,Groceries,23
ORDER0404,1385.86,ITEM2017,Aisle-11,Toys,32
ORDER0404,1385.86,ITEM17983,Aisle-12,Tools,35
ORDER0404,1385.86,ITEM9485,Aisle-18,Toys,53
ORDER0405,1394.47,ITEM10145,Aisle-3,Home,8
ORDER0405,1394.47,ITEM14895,Aisle-7,Home,20
ORDER0405,1394.47,ITEM13778,Aisle-8,Apparel,23
ORDER0405,1394.47,ITEM18549,Aisle-10,Home,29
ORDER0405,1394.47,ITEM0948,Aisle-13,Books,38
ORDER0406,1401.18,ITEM18576,Aisle-4,Home,11
ORDER0406,1401.18,ITEM0048,Aisle-9,Groceries,26
ORDER0406,1401.18,ITEM12509,Aisle-14,Tools,41
ORDER0406,1401.18,ITEM0739,Aisle-17,Tools,50
ORDER0407,1407.54,ITEM2930,Aisle-3,Electronics,8
ORDER0407,1407.54,ITEM0040,Aisle-5,Apparel,14
ORDER0407,1407.54,ITEM15631,Aisle-9,Groceries,26
ORDER0407,1407.54,ITEM7145,Aisle-17,Electronics,50
ORDER0407,1407.54,ITEM17889,Aisle-19,Groceries,56
ORDER0408,1412.05,ITEM10072,Aisle-6,Books,17
ORDER0408,1412.05,ITEM13166,Aisle-7,Books,20
ORDER0408,1412.05,ITEM6222,Aisle-11,Books,32
ORDER0408,1412.05,ITEM8514,Aisle-12,Electronics,35
ORDER0408,1412.05,ITEM8870,Aisle-13,Toys,38
ORDER0408,1412.05,ITEM4598,Aisle-14,Books,41
ORDER0408,1412.05,ITEM0626,Aisle-15,Groceries,44
ORDER0408,1412.05,ITEM19303,Aisle-15,Tools,44
ORDER0408,1412.05,ITEM14034,Aisle-18,Toys,53
ORDER0409,1414.85,ITEM18316,Aisle-4,Apparel,11
ORDER0409,1414.85,ITEM16617,Aisle-4,Electronics,11
ORDER0409,1414.85,ITEM10166,Aisle-5,Apparel,14
ORDER0409,1414.85,ITEM19494,Aisle-5,Toys,14
ORDER0409,1414.85,ITEM16565,Aisle-9,Apparel,26
ORDER0409,1414.85,ITEM14620,Aisle-13,Apparel,38
ORDER0409,1414.85,ITEM18062,Aisle-14,Home,41
ORDER0410,1426.01,ITEM19144,Aisle-1,Tools,2
ORDER0410,1426.01,ITEM19864,Aisle-4,Apparel,11
ORDER0410,1426.01,ITEM19709,Aisle-16,Toys,47
ORDER0410,1426.01,ITEM10593,Aisle-17,Electronics,50
ORDER0410,1426.01,ITEM14664,Aisle-19,Electronics,56
ORDER0411,1428.41,ITEM15478,Aisle-7,Home,20
ORDER0411,1428.41,ITEM3480,Aisle-10,Toys,29
ORDER0411,1428.41,ITEM1730,Aisle-11,Apparel,32
ORDER0411,1428.41,ITEM13415,Aisle-16,Toys,47
ORDER0411,1428.41,ITEM11167,Aisle-17,Home,50
ORDER0411,1428.41,ITEM8045,Aisle-17,Apparel,50
ORDER0411,1428.41,ITEM3323,Aisle-18,Electronics,53
ORDER0412,1429.87,ITEM3883,Aisle-2,Books,5
ORDER0412,1429.87,ITEM1296,Aisle-3,Toys,8
ORDER0412,1429.87,ITEM18558,Aisle-12,Books,35
ORDER0412,1429.87,ITEM11619,Aisle-16,Books,47
ORDER0413,1429.89,ITEM0949,Aisle-3,Groceries,8
ORDER0413,1429.89,ITEM2495,Aisle-4,Home,11
ORDER0413,1429.89,ITEM0124,Aisle-10,Books,29
ORDER0413,1429.89,ITEM2007,Aisle-10,Electronics,29
ORDER0413,1429.89,ITEM5948,Aisle-13,Groceries,38
ORDER0413,1429.89,ITEM3521,Aisle-14,Tools,41
ORDER0413,1429.89,ITEM14961,Aisle-17,Home,50
ORDER0414,1430.5,ITEM7297,Aisle-2,Electronics,5
ORDER0414,1430.5,ITEM16321,Aisle-8,Groceries,23
ORDER0414,1430.5,ITEM15968,Aisle-8,Apparel,23
ORDER0414,1430.5,ITEM1585,Aisle-9,Toys,26
ORDER0414,1430.5,ITEM16903,Aisle-9,Groceries,26
ORDER0414,1430.5,ITEM1212,Aisle-13,Groceries,38
ORDER0414,1430.5,ITEM5773,Aisle-14,Toys,41
ORDER0415,1433.63,ITEM19032,Aisle-2,Home,5
ORDER0415,1433.63,ITEM17215,Aisle-10,Apparel,29
ORDER0415,1433.63,ITEM9132,Aisle-13,Tools,38
ORDER0415,1433.63,ITEM0822,Aisle-15,Apparel,44
ORDER0415,1433.63,ITEM14351,Aisle-19,Tools,56
ORDER0416,1435.09,ITEM3350,Aisle-3,Toys,8
ORDER0416,1435.09,ITEM8007,Aisle-4,Electronics,11
ORDER0416,1435.09,ITEM1131,Aisle-5,Electronics,14
ORDER0416,1435.09,ITEM1809,Aisle-7,Toys,20
ORDER0416,1435.09,ITEM15922,Aisle-10,Tools,29
ORDER0416,1435.09,ITEM17528,Aisle-14,Toys,41
ORDER0417,1436.28,ITEM10984,Aisle-2,Groceries,5
ORDER0417,1436.28,ITEM0652,Aisle-6,Tools,17
ORDER0417,1436.28,ITEM19713,Aisle-7,Groceries,20
ORDER0417,1436.28,ITEM3391,Aisle-7,Books,20
ORDER0417,1436.28,ITEM13679,Aisle-7,Home,20
ORDER0417,1436.28,ITEM11497,Aisle-15,Home,44
ORDER0417,1436.28,ITEM4251,Aisle-19,Books,56
ORDER0418,1438.84,ITEM18986,Aisle-3,Tools,8
ORDER0418,1438.84,ITEM12186,Aisle-12,Tools,35
ORDER0418,1438.84,ITEM16398,Aisle-13,Electronics,38
ORDER0418,1438.84,ITEM8992,Aisle-17,Apparel,50
