ItemID,ItemName,Category,Aisle
ITEM0580,Product_6070,Groceries,Aisle-16
ITEM0581,Product_4178,Books,Aisle-19
ITEM0582,Product_8218,Home,Aisle-10
ITEM0583,Product_7256,Tools,Aisle-17
ITEM0584,Product_7859,Apparel,Aisle-7
ITEM0585,Product_3267,Groceries,Aisle-9
ITEM0586,Product_1854,Toys,Aisle-16
ITEM0587,Product_7081,Tools,Aisle-4
ITEM0588,Product_9452,Groceries,Aisle-4
ITEM0589,Product_5670,Electronics,Aisle-6
ITEM0590,Product_5469,Home,Aisle-17
ITEM0591,Product_3414,Groceries,Aisle-14
ITEM0592,Product_2502,Apparel,Aisle-15
ITEM0593,Product_6727,Electronics,Aisle-14
ITEM0594,Product_1872,Home,Aisle-17
ITEM0595,Product_7126,Apparel,Aisle-13
ITEM0596,Product_2337,Books,Aisle-8
ITEM0597,Product_1461,Books,Aisle-4
ITEM0598,Product_6493,Groceries,Aisle-5
ITEM0599,Product_3254,Electronics,Aisle-10
ITEM0600,Product_8740,Toys,Aisle-5
ITEM0601,Product_8685,Home,Aisle-20
ITEM0602,Product_1086,Electronics,Aisle-1
ITEM0603,Product_5193,Apparel,Aisle-5
ITEM0604,Product_9991,Toys,Aisle-20
ITEM0605,Product_9647,Home,Aisle-4
ITEM0606,Product_5720,Apparel,Aisle-10
ITEM0607,Product_2996,Electronics,Aisle-8
ITEM0608,Product_7878,Toys,Aisle-20
ITEM0609,Product_8489,Electronics,Aisle-4
ITEM0610,Product_9189,Tools,Aisle-18
ITEM0611,Product_1269,Toys,Aisle-17
ITEM0612,Product_4963,Toys,Aisle-5
ITEM0613,Product_5772,Home,Aisle-1
ITEM0614,Product_6780,Apparel,Aisle-19
ITEM0615,Product_7825,Apparel,Aisle-3
ITEM0616,Product_9576,Books,Aisle-3
ITEM0617,Product_9618,Tools,Aisle-17
ITEM0618,Product_9316,Tools,Aisle-1
ITEM0619,Product_7397,Groceries,Aisle-16
ITEM0620,Product_1713,Toys,Aisle-13
ITEM0621,Product_7116,Books,Aisle-1
ITEM0622,Product_6850,Groceries,Aisle-3
ITEM0623,Product_6649,Apparel,Aisle-4
ITEM0624,Product_6447,Apparel,Aisle-2
ITEM0625,Product_6772,Tools,Aisle-11
ITEM0626,Product_3868,Groceries,Aisle-15
ITEM0627,Product_8840,Toys,Aisle-6
ITEM0628,Product_3209,Electronics,Aisle-15
ITEM0629,Product_1605,Books,Aisle-7
ITEM0630,Product_1717,Groceries,Aisle-7
ITEM0631,Product_1686,Books,Aisle-10
ITEM0632,Product_9444,Home,Aisle-18
ITEM0633,Product_8756,Books,Aisle-2
ITEM0634,Product_4131,Books,Aisle-12
ITEM0635,Product_1783,Groceries,Aisle-11
ITEM0636,Product_5476,Electronics,Aisle-12
ITEM0637,Product_8159,Home,Aisle-15
ITEM0638,Product_7334,Books,Aisle-6
ITEM0639,Product_9129,Toys,Aisle-16
ITEM0640,Product_7018,Groceries,Aisle-17
ITEM0641,Product_5369,Groceries,Aisle-3
ITEM0642,Product_7955,Electronics,Aisle-14
ITEM0643,Product_3956,Tools,Aisle-10
ITEM0644,Product_6262,Electronics,Aisle-3
ITEM0645,Product_6372,Toys,Aisle-10
ITEM0646,Product_6021,Home,Aisle-20
ITEM0647,Product_7981,Apparel,Aisle-15
ITEM0648,Product_6759,Home,Aisle-2
ITEM0649,Product_6776,Tools,Aisle-14
ITEM0650,Product_5498,Toys,Aisle-2
ITEM0651,Product_2229,Toys,Aisle-13
ITEM0652,Product_6952,Tools,Aisle-6
ITEM0653,Product_1510,Apparel,Aisle-20
ITEM0654,Product_8179,Electronics,Aisle-5
ITEM0655,Product_2101,Apparel,Aisle-12
ITEM0656,Product_6933,Home,Aisle-19
ITEM0657,Product_1530,Tools,Aisle-5
ITEM0658,Product_8371,Books,Aisle-12
ITEM0659,Product_8273,Groceries,Aisle-3
ITEM0660,Product_3255,Tools,Aisle-12
ITEM0661,Product_7521,Books,Aisle-9
ITEM0662,Product_5089,Electronics,Aisle-1
ITEM0663,Product_4048,Home,Aisle-17
ITEM0664,Product_7340,Tools,Aisle-4
ITEM0665,Product_5288,Groceries,Aisle-9
ITEM0666,Product_8311,Apparel,Aisle-20
ITEM0667,Product_5678,Toys,Aisle-16
ITEM0668,Product_4279,Electronics,Aisle-5
ITEM0669,Product_2213,Home,Aisle-6
ITEM0670,Product_8292,Electronics,Aisle-11
ITEM0671,Product_6692,Toys,Aisle-3
ITEM0672,Product_9882,Books,Aisle-10
ITEM0673,Product_3580,Toys,Aisle-6
ITEM0674,Product_6922,Tools,Aisle-8
ITEM0675,Product_2988,Apparel,Aisle-5
ITEM0676,Product_4878,Groceries,Aisle-16
ITEM0677,Product_1430,Books,Aisle-18
ITEM0678,Product_7044,Home,Aisle-18
ITEM0679,Product_3126,Tools,Aisle-3
ITEM0680,Product_2077,Books,Aisle-13
ITEM0681,Product_8842,Tools,Aisle-14
ITEM0682,Product_7708,Groceries,Aisle-19
ITEM0683,Product_2208,Apparel,Aisle-11
ITEM0684,Product_2215,Home,Aisle-15
ITEM0685,Product_9476,Books,Aisle-5
ITEM0686,Product_3981,Groceries,Aisle-5
ITEM0687,Product_8088,Tools,Aisle-2
ITEM0688,Product_3034,Tools,Aisle-5
ITEM0689,Product_5982,Apparel,Aisle-6
ITEM0690,Product_6286,Toys,Aisle-8
ITEM0691,Product_6669,Tools,Aisle-10
ITEM0692,Product_2292,Books,Aisle-7
ITEM0693,Product_5496,Apparel,Aisle-10
ITEM0694,Product_9740,Electronics,Aisle-17
ITEM0695,Product_3762,Tools,Aisle-19
ITEM0696,Product_3526,Apparel,Aisle-20
ITEM0697,Product_6531,Groceries,Aisle-19
ITEM0698,Product_1674,Groceries,Aisle-1
ITEM0699,Product_2330,Electronics,Aisle-19
ITEM0700,Product_5336,Toys,Aisle-7
ITEM0701,Product_7825,Tools,Aisle-1
ITEM0702,Product_9159,Toys,Aisle-18
ITEM0703,Product_5745,Toys,Aisle-10
ITEM0704,Product_8912,Apparel,Aisle-13
ITEM0705,Product_5873,Home,Aisle-3
ITEM0706,Product_1981,Apparel,Aisle-15
ITEM0707,Product_7809,Home,Aisle-15
ITEM0708,Product_4342,Books,Aisle-20
ITEM0709,Product_3353,Books,Aisle-11
ITEM0710,Product_6658,Home,Aisle-5
ITEM0711,Product_7070,Tools,Aisle-18
ITEM0712,Product_2739,Books,Aisle-8
ITEM0713,Product_8642,Electronics,Aisle-9
ITEM0714,Product_8366,Apparel,Aisle-5
ITEM0715,Product_2586,Electronics,Aisle-10
ITEM0716,Product_7293,Groceries,Aisle-20
ITEM0717,Product_7850,Apparel,Aisle-6
ITEM0718,Product_6364,Tools,Aisle-11
ITEM0719,Product_4110,Groceries,Aisle-6
ITEM0720,Product_9163,Tools,Aisle-15
ITEM0721,Product_9171,Books,Aisle-16
ITEM0722,Product_1379,Electronics,Aisle-13
ITEM0723,Product_9281,Home,Aisle-8
ITEM0724,Product_4524,Tools,Aisle-12
ITEM0725,Product_1797,Electronics,Aisle-10
ITEM0726,Product_9108,Tools,Aisle-16
ITEM0727,Product_5681,Tools,Aisle-1
ITEM0728,Product_2761,Home,Aisle-5
ITEM0729,Product_5333,Toys,Aisle-12
ITEM0730,Product_7606,Books,Aisle-2
ITEM0731,Product_7563,Electronics,Aisle-19
ITEM0732,Product_4189,Books,Aisle-18
ITEM0733,Product_5728,Electronics,Aisle-13
ITEM0734,Product_9261,Home,Aisle-18
ITEM0735,Product_5582,Groceries,Aisle-20
ITEM0736,Product_2946,Apparel,Aisle-4
ITEM0737,Product_7453,Books,Aisle-11
ITEM0738,Product_6990,Groceries,Aisle-5
ITEM0739,Product_4261,Tools,Aisle-17
ITEM0740,Product_7576,Tools,Aisle-2
ITEM0741,Product_1742,Electronics,Aisle-5
ITEM0742,Product_6456,Groceries,Aisle-16
ITEM0743,Product_9508,Home,Aisle-5
ITEM0744,Product_9446,Apparel,Aisle-11
ITEM0745,Product_6218,Apparel,Aisle-13
ITEM0746,Product_5902,Tools,Aisle-11
ITEM0747,Product_9311,Groceries,Aisle-17
ITEM0748,Product_9721,Home,Aisle-19
ITEM0749,Product_5911,Home,Aisle-1
ITEM0750,Product_7035,Books,Aisle-4
ITEM0751,Product_7824,Tools,Aisle-10
ITEM0752,Product_1436,Tools,Aisle-16
ITEM0753,Product_5350,Toys,Aisle-19
ITEM0754,Product_4728,Toys,Aisle-2
ITEM0755,Product_8871,Apparel,Aisle-17
ITEM0756,Product_7229,Apparel,Aisle-8
ITEM0757,Product_1517,Tools,Aisle-4
ITEM0758,Product_4125,Electronics,Aisle-15
ITEM0759,Product_6139,Home,Aisle-5
ITEM0760,Product_7765,Toys,Aisle-7
ITEM0761,Product_7723,Tools,Aisle-20
ITEM0762,Product_8726,Groceries,Aisle-2
ITEM0763,Product_3262,Tools,Aisle-7
ITEM0764,Product_6325,Toys,Aisle-16
ITEM0765,Product_9609,Home,Aisle-11
ITEM0766,Product_3837,Home,Aisle-18
ITEM0767,Product_6608,Tools,Aisle-12
ITEM0768,Product_5331,Tools,Aisle-16
ITEM0769,Product_4150,Apparel,Aisle-9
ITEM0770,Product_5890,Apparel,Aisle-10
ITEM0771,Product_5735,Toys,Aisle-7
ITEM0772,Product_9011,Books,Aisle-16
ITEM0773,Product_6714,Tools,Aisle-9
ITEM0774,Product_5715,Electronics,Aisle-19
ITEM0775,Product_9899,Home,Aisle-13
ITEM0776,Product_6654,Groceries,Aisle-5
ITEM0777,Product_5758,Electronics,Aisle-10
ITEM0778,Product_2294,Books,Aisle-15
ITEM0779,Product_5201,Toys,Aisle-16
ITEM0780,Product_4505,Apparel,Aisle-18
ITEM0781,Product_5442,Tools,Aisle-9
ITEM0782,Product_3249,Electronics,Aisle-20
ITEM0783,Product_4920,Apparel,Aisle-2
ITEM0784,Product_9700,Apparel,Aisle-8
ITEM0785,Product_1860,Electronics,Aisle-14
ITEM0786,Product_6411,Toys,Aisle-16
ITEM0787,Product_2647,Toys,Aisle-5
ITEM0788,Product_1084,Tools,Aisle-6
ITEM0789,Product_7666,Toys,Aisle-16
ITEM0790,Product_8822,Toys,Aisle-7
ITEM0791,Product_5706,Books,Aisle-10
ITEM0792,Product_1969,Groceries,Aisle-3
ITEM0793,Product_4804,Tools,Aisle-2
ITEM0794,Product_3868,Home,Aisle-6
ITEM0795,Product_1595,Groceries,Aisle-13
ITEM0796,Product_9116,Apparel,Aisle-10
ITEM0797,Product_1613,Electronics,Aisle-10
ITEM0798,Product_2758,Books,Aisle-10
ITEM0799,Product_8444,Toys,Aisle-18
ITEM0800,Product_9590,Home,Aisle-5
ITEM0801,Product_9261,Home,Aisle-9
ITEM0802,Product_4159,Groceries,Aisle-4
ITEM0803,Product_6417,Apparel,Aisle-15
ITEM0804,Product_5215,Toys,Aisle-6
ITEM0805,Product_1230,Toys,Aisle-11
ITEM0806,Product_5833,Tools,Aisle-7
ITEM0807,Product_3875,Tools,Aisle-13
ITEM0808,Product_8007,Tools,Aisle-11
ITEM0809,Product_2421,Home,Aisle-4
ITEM0810,Product_4027,Apparel,Aisle-16
ITEM0811,Product_6301,Apparel,Aisle-1
ITEM0812,Product_5272,Home,Aisle-8
ITEM0813,Product_8319,Groceries,Aisle-9
ITEM0814,Product_6400,Books,Aisle-19
ITEM0815,Product_1187,Books,Aisle-12
ITEM0816,Product_4871,Electronics,Aisle-4
ITEM0817,Product_8625,Books,Aisle-6
ITEM0818,Product_7642,Toys,Aisle-17
ITEM0819,Product_6095,Toys,Aisle-4
ITEM0820,Product_5833,Books,Aisle-20
ITEM0821,Product_4618,Apparel,Aisle-5
ITEM0822,Product_8834,Apparel,Aisle-15
ITEM0823,Product_7121,Home,Aisle-18
ITEM0824,Product_8714,Groceries,Aisle-18
ITEM0825,Product_4578,Groceries,Aisle-8
ITEM0826,Product_2341,Tools,Aisle-15
ITEM0827,Product_9653,Toys,Aisle-12
ITEM0828,Product_2279,Tools,Aisle-4
ITEM0829,Product_2011,Groceries,Aisle-18
ITEM0830,Product_9281,Apparel,Aisle-19
ITEM0831,Product_9792,Apparel,Aisle-6
ITEM0832,Product_6375,Groceries,Aisle-17
ITEM0833,Product_8239,Electronics,Aisle-7
ITEM0834,Product_9008,Electronics,Aisle-17
ITEM0835,Product_8298,Groceries,Aisle-2
ITEM0836,Product_8429,Apparel,Aisle-17
ITEM0837,Product_7806,Home,Aisle-19
ITEM0838,Product_1945,Tools,Aisle-15
ITEM0839,Product_6049,Toys,Aisle-1
ITEM0840,Product_7487,Books,Aisle-1
ITEM0841,Product_4570,Tools,Aisle-3
ITEM0842,Product_1742,Home,Aisle-12
ITEM0843,Product_2044,Tools,Aisle-2
ITEM0844,Product_2130,Home,Aisle-2
ITEM0845,Product_5703,Home,Aisle-6
ITEM0846,Product_3218,Groceries,Aisle-14
ITEM0847,Product_7135,Home,Aisle-15
ITEM0848,Product_7184,Home,Aisle-3
ITEM0849,Product_9835,Apparel,Aisle-12
ITEM0850,Product_2943,Apparel,Aisle-18
ITEM0851,Product_7439,Tools,Aisle-5
ITEM0852,Product_4648,Groceries,Aisle-1
ITEM0853,Product_1372,Books,Aisle-15
ITEM0854,Product_9920,Home,Aisle-18
ITEM0855,Product_7214,Groceries,Aisle-8
ITEM0856,Product_5055,Home,Aisle-12
ITEM0857,Product_3541,Books,Aisle-7
ITEM0858,Product_2848,Electronics,Aisle-14
ITEM0859,Product_1256,Apparel,Aisle-7
ITEM0860,Product_2102,Electronics,Aisle-20
ITEM0861,Product_1550,Home,Aisle-20
ITEM0862,Product_1797,Apparel,Aisle-2
ITEM0863,Product_7590,Home,Aisle-8
ITEM0864,Product_9843,Apparel,Aisle-2
ITEM0865,Product_3295,Tools,Aisle-10
ITEM0866,Product_4836,Groceries,Aisle-19
ITEM0867,Product_6224,Tools,Aisle-20
ITEM0868,Product_6253,Apparel,Aisle-10
ITEM0869,Product_3347,Toys,Aisle-17
ITEM0870,Product_4621,Home,Aisle-10
ITEM0871,Product_5508,Electronics,Aisle-18
ITEM0872,Product_3869,Toys,Aisle-14
ITEM0873,Product_9120,Electronics,Aisle-12
ITEM0874,Product_7244,Groceries,Aisle-17
ITEM0875,Product_6222,Toys,Aisle-14
ITEM0876,Product_7688,Apparel,Aisle-10
ITEM0877,Product_7167,Apparel,Aisle-18
ITEM0878,Product_8758,Apparel,Aisle-8
ITEM0879,Product_5927,Groceries,Aisle-5
ITEM0880,Product_8586,Electronics,Aisle-18
ITEM0881,Product_7761,Home,Aisle-18
ITEM0882,Product_9683,Apparel,Aisle-13
ITEM0883,Product_4978,Books,Aisle-7
ITEM0884,Product_6411,Toys,Aisle-3
ITEM0885,Product_8369,Groceries,Aisle-12
ITEM0886,Product_2514,Tools,Aisle-7
ITEM0887,Product_1844,Books,Aisle-13
ITEM0888,Product_1647,Groceries,Aisle-3
ITEM0889,Product_4082,Groceries,Aisle-19
ITEM0890,Product_4555,Home,Aisle-7
ITEM0891,Product_6455,Books,Aisle-1
ITEM0892,Product_4470,Apparel,Aisle-4
ITEM0893,Product_8846,Apparel,Aisle-20
ITEM0894,Product_4350,Home,Aisle-8
ITEM0895,Product_6269,Groceries,Aisle-10
ITEM0896,Product_7236,Home,Aisle-18
ITEM0897,Product_6886,Books,Aisle-9
ITEM0898,Product_6892,Tools,Aisle-16
ITEM0899,Product_8635,Electronics,Aisle-16
ITEM0900,Product_6246,Apparel,Aisle-12
ITEM0901,Product_6126,Home,Aisle-2
ITEM0902,Product_4625,Toys,Aisle-5
ITEM0903,Product_1265,Books,Aisle-18
ITEM0904,Product_7841,Books,Aisle-5
ITEM0905,Product_4214,Books,Aisle-8
ITEM0906,Product_7223,Tools,Aisle-8
ITEM0907,Product_9180,Tools,Aisle-11
ITEM0908,Product_5216,Groceries,Aisle-16
ITEM0909,Product_9037,Home,Aisle-6
ITEM0910,Product_6770,Apparel,Aisle-5
ITEM0911,Product_9954,Home,Aisle-6
ITEM0912,Product_9882,Toys,Aisle-2
ITEM0913,Product_9584,Electronics,Aisle-3
ITEM0914,Product_1794,Groceries,Aisle-1
ITEM0915,Product_7756,Apparel,Aisle-8
ITEM0916,Product_2113,Toys,Aisle-5
ITEM0917,Product_1149,Apparel,Aisle-17
ITEM0918,Product_8471,Books,Aisle-2
ITEM0919,Product_8916,Toys,Aisle-16
ITEM0920,Product_1257,Electronics,Aisle-18
ITEM0921,Product_7739,Electronics,Aisle-1
ITEM0922,Product_9673,Toys,Aisle-9
ITEM0923,Product_9777,Books,Aisle-1
ITEM0924,Product_9228,Groceries,Aisle-14
ITEM0925,Product_3937,Electronics,Aisle-4
ITEM0926,Product_9591,Apparel,Aisle-8
ITEM0927,Product_4144,Tools,Aisle-17
ITEM0928,Product_5135,Groceries,Aisle-12
ITEM0929,Product_5379,Groceries,Aisle-13
ITEM0930,Product_2294,Books,Aisle-13
ITEM0931,Product_8520,Tools,Aisle-8
ITEM0932,Product_4700,Books,Aisle-3
ITEM0933,Product_1519,Electronics,Aisle-13
ITEM0934,Product_7213,Home,Aisle-18
ITEM0935,Product_8798,Electronics,Aisle-1
ITEM0936,Product_3807,Electronics,Aisle-16
ITEM0937,Product_8109,Toys,Aisle-11
ITEM0938,Product_2562,Tools,Aisle-2
ITEM0939,Product_4764,Apparel,Aisle-19
ITEM0940,Product_8790,Books,Aisle-2
ITEM0941,Product_2218,Toys,Aisle-9
ITEM0942,Product_9897,Tools,Aisle-2
ITEM0943,Product_3938,Groceries,Aisle-11
ITEM0944,Product_1256,Apparel,Aisle-19
ITEM0945,Product_3362,Groceries,Aisle-13
ITEM0946,Product_2260,Books,Aisle-6
ITEM0947,Product_4939,Tools,Aisle-13
ITEM0948,Product_9856,Books,Aisle-13
ITEM0949,Product_3292,Groceries,Aisle-3
ITEM0950,Product_9204,Toys,Aisle-12
ITEM0951,Product_1879,Electronics,Aisle-14
ITEM0952,Product_4803,Groceries,Aisle-3
ITEM0953,Product_6580,Tools,Aisle-20
ITEM0954,Product_7499,Groceries,Aisle-11
ITEM0955,Product_1485,Toys,Aisle-9
ITEM0956,Product_8381,Home,Aisle-8
ITEM0957,Product_6829,Tools,Aisle-13
ITEM0958,Product_8075,Apparel,Aisle-19
ITEM0959,Product_7227,Electronics,Aisle-20
ITEM0960,Product_5839,Groceries,Aisle-8
ITEM0961,Product_2204,Electronics,Aisle-9
ITEM0962,Product_3526,Home,Aisle-5
ITEM0963,Product_7383,Books,Aisle-12
ITEM0964,Product_2745,Electronics,Aisle-1
ITEM0965,Product_6050,Home,Aisle-12
ITEM0966,Product_5419,Electronics,Aisle-5
ITEM0967,Product_2430,Apparel,Aisle-14
ITEM0968,Product_8353,Tools,Aisle-18
ITEM0969,Product_9395,Home,Aisle-4
ITEM0970,Product_1430,Electronics,Aisle-12
ITEM0971,Product_2524,Tools,Aisle-20
ITEM0972,Product_6315,Groceries,Aisle-13
ITEM0973,Product_1202,Books,Aisle-14
ITEM0974,Product_7353,Groceries,Aisle-3
ITEM0975,Product_4977,Tools,Aisle-17
ITEM0976,Product_3778,Toys,Aisle-13
ITEM0977,Product_3777,Apparel,Aisle-9
ITEM0978,Product_5933,Books,Aisle-16
ITEM0979,Product_3390,Electronics,Aisle-6
ITEM0980,Product_8121,Books,Aisle-14
ITEM0981,Product_5911,Home,Aisle-3
ITEM0982,Product_6916,Books,Aisle-8
ITEM0983,Product_9123,Tools,Aisle-20
ITEM0984,Product_4203,Home,Aisle-4
ITEM0985,Product_3219,Books,Aisle-1
ITEM0986,Product_7483,Books,Aisle-20
ITEM0987,Product_7224,Groceries,Aisle-11
ITEM0988,Product_8212,Books,Aisle-14
ITEM0989,Product_3230,Books,Aisle-11
ITEM0990,Product_4290,Home,Aisle-11
ITEM0991,Product_3910,Home,Aisle-11
ITEM0992,Product_5775,Toys,Aisle-16
ITEM0993,Product_4971,Books,Aisle-13
ITEM0994,Product_5592,Groceries,Aisle-13
ITEM0995,Product_6980,Electronics,Aisle-19
ITEM0996,Product_4273,Tools,Aisle-18
ITEM0997,Product_3947,Toys,Aisle-18
ITEM0998,Product_1440,Toys,Aisle-15
ITEM0999,Product_4434,Home,Aisle-10
ITEM1000,Product_2133,Groceries,Aisle-14
ITEM1001,Product_9180,Apparel,Aisle-10
ITEM1002,Product_4965,Books,Aisle-5
ITEM1003,Product_7932,Groceries,Aisle-13
ITEM1004,Product_2211,Home,Aisle-20
ITEM1005,Product_8851,Tools,Aisle-13
ITEM1006,Product_9755,Tools,Aisle-14
ITEM1007,Product_9907,Electronics,Aisle-12
ITEM1008,Product_9796,Tools,Aisle-3
ITEM1009,Product_2791,Groceries,Aisle-8
ITEM1010,Product_6816,Apparel,Aisle-20
ITEM1011,Product_1725,Tools,Aisle-13
ITEM1012,Product_6432,Groceries,Aisle-14
ITEM1013,Product_2735,Electronics,Aisle-4
ITEM1014,Product_5239,Apparel,Aisle-17
ITEM1015,Product_9499,Tools,Aisle-19
ITEM1016,Product_4621,Home,Aisle-12
ITEM1017,Product_7408,Home,Aisle-19
ITEM1018,Product_9199,Apparel,Aisle-12
ITEM1019,Product_1402,Home,Aisle-4
ITEM1020,Product_5840,Home,Aisle-3
ITEM1021,Product_2901,Groceries,Aisle-5
ITEM1022,Product_6707,Books,Aisle-11
ITEM1023,Product_8460,Groceries,Aisle-7
ITEM1024,Product_9537,Home,Aisle-12
ITEM1025,Product_8801,Electronics,Aisle-15
ITEM1026,Product_8412,Books,Aisle-3
ITEM1027,Product_5919,Electronics,Aisle-4
ITEM1028,Product_1370,Groceries,Aisle-11
ITEM1029,Product_2791,Toys,Aisle-6
ITEM1030,Product_4996,Tools,Aisle-6
ITEM1031,Product_3623,Books,Aisle-18
ITEM1032,Product_7985,Home,Aisle-8
ITEM1033,Product_7636,Toys,Aisle-6
ITEM1034,Product_4053,Toys,Aisle-14
ITEM1035,Product_7481,Electronics,Aisle-20
ITEM1036,Product_4232,Home,Aisle-19
ITEM1037,Product_8037,Home,Aisle-1
ITEM1038,Product_4519,Apparel,Aisle-9
ITEM1039,Product_2025,Tools,Aisle-4
ITEM1040,Product_9796,Apparel,Aisle-12
ITEM1041,Product_6340,Apparel,Aisle-15
ITEM1042,Product_2867,Books,Aisle-16
ITEM1043,Product_9646,Toys,Aisle-11
ITEM1044,Product_7367,Tools,Aisle-13
ITEM1045,Product_2871,Books,Aisle-12
ITEM1046,Product_8501,Tools,Aisle-6
ITEM1047,Product_5873,Tools,Aisle-19
ITEM1048,Product_2388,Toys,Aisle-5
ITEM1049,Product_6131,Electronics,Aisle-8
ITEM1050,Product_6003,Electronics,Aisle-6
ITEM1051,Product_7116,Toys,Aisle-5
ITEM1052,Product_9369,Home,Aisle-14
ITEM1053,Product_3258,Tools,Aisle-13
ITEM1054,Product_7931,Apparel,Aisle-16
ITEM1055,Product_9804,Toys,Aisle-6
ITEM1056,Product_3733,Home,Aisle-10
ITEM1057,Product_3298,Apparel,Aisle-11
ITEM1058,Product_8389,Tools,Aisle-2
ITEM1059,Product_6882,Electronics,Aisle-16
ITEM1060,Product_3236,Apparel,Aisle-13
ITEM1061,Product_9281,Toys,Aisle-16
ITEM1062,Product_7703,Toys,Aisle-16
ITEM1063,Product_7809,Toys,Aisle-15
ITEM1064,Product_9006,Apparel,Aisle-3
ITEM1065,Product_1505,Groceries,Aisle-8
ITEM1066,Product_5785,Electronics,Aisle-9
ITEM1067,Product_4683,Tools,Aisle-10
ITEM1068,Product_3755,Groceries,Aisle-15
ITEM1069,Product_9115,Tools,Aisle-17
ITEM1070,Product_2854,Tools,Aisle-4
ITEM1071,Product_5389,Groceries,Aisle-18
ITEM1072,Product_7010,Tools,Aisle-2
ITEM1073,Product_8231,Tools,Aisle-7
ITEM1074,Product_7965,Electronics,Aisle-8
ITEM1075,Product_5877,Groceries,Aisle-2
ITEM1076,Product_8368,Books,Aisle-12
ITEM1077,Product_2425,Home,Aisle-4
ITEM1078,Product_4882,Apparel,Aisle-19
ITEM1079,Product_6744,Groceries,Aisle-20
ITEM1080,Product_8015,Apparel,Aisle-20
ITEM1081,Product_3281,Groceries,Aisle-7
ITEM1082,Product_4390,Groceries,Aisle-2
ITEM1083,Product_6747,Tools,Aisle-9
ITEM1084,Product_9827,Apparel,Aisle-11
ITEM1085,Product_5794,Books,Aisle-19
ITEM1086,Product_5380,Groceries,Aisle-17
ITEM1087,Product_2560,Apparel,Aisle-14
ITEM1088,Product_1971,Books,Aisle-5
ITEM1089,Product_3174,Apparel,Aisle-5
ITEM1090,Product_6277,Groceries,Aisle-8
ITEM1091,Product_7434,Home,Aisle-5
ITEM1092,Product_5402,Toys,Aisle-14
ITEM1093,Product_7146,Home,Aisle-3
ITEM1094,Product_2525,Home,Aisle-17
ITEM1095,Product_5558,Toys,Aisle-12
ITEM1096,Product_8449,Home,Aisle-11
ITEM1097,Product_1040,Groceries,Aisle-3
ITEM1098,Product_8511,Toys,Aisle-12
ITEM1099,Product_2037,Groceries,Aisle-18
ITEM1100,Product_7516,Apparel,Aisle-14
ITEM1101,Product_4470,Home,Aisle-9
ITEM1102,Product_6289,Groceries,Aisle-10
ITEM1103,Product_6533,Tools,Aisle-19
ITEM1104,Product_3139,Tools,Aisle-16
ITEM1105,Product_6631,Toys,Aisle-2
ITEM1106,Product_1752,Electronics,Aisle-15
ITEM1107,Product_1266,Electronics,Aisle-6
ITEM1108,Product_8230,Home,Aisle-1
ITEM1109,Product_8009,Apparel,Aisle-5
ITEM1110,Product_5945,Apparel,Aisle-9
ITEM1111,Product_2529,Toys,Aisle-12
ITEM1112,Product_5102,Electronics,Aisle-12
ITEM1113,Product_3711,Electronics,Aisle-13
ITEM1114,Product_6005,Toys,Aisle-8
ITEM1115,Product_8032,Toys,Aisle-3
ITEM1116,Product_2559,Electronics,Aisle-7
ITEM1117,Product_8812,Electronics,Aisle-5
ITEM1118,Product_4705,Tools,Aisle-15
ITEM1119,Product_1152,Electronics,Aisle-11
ITEM1120,Product_2975,Groceries,Aisle-14
ITEM1121,Product_3165,Home,Aisle-3
ITEM1122,Product_4751,Home,Aisle-3
ITEM1123,Product_2678,Electronics,Aisle-11
ITEM1124,Product_7022,Books,Aisle-5
ITEM1125,Product_7270,Groceries,Aisle-5
ITEM1126,Product_3340,Electronics,Aisle-17
ITEM1127,Product_1138,Tools,Aisle-6
ITEM1128,Product_8210,Books,Aisle-7
ITEM1129,Product_3480,Home,Aisle-20
ITEM1130,Product_8248,Groceries,Aisle-7
ITEM1131,Product_2420,Electronics,Aisle-5
ITEM1132,Product_3017,Tools,Aisle-13
ITEM1133,Product_6759,Home,Aisle-11
ITEM1134,Product_3290,Apparel,Aisle-9
ITEM1135,Product_2380,Apparel,Aisle-18
ITEM1136,Product_5668,Groceries,Aisle-1
ITEM1137,Product_5942,Apparel,Aisle-17
ITEM1138,Product_9348,Apparel,Aisle-13
ITEM1139,Product_5842,Toys,Aisle-2
ITEM1140,Product_4921,Home,Aisle-13
ITEM1141,Product_2847,Apparel,Aisle-16
ITEM1142,Product_2163,Tools,Aisle-1
ITEM1143,Product_6916,Books,Aisle-5
ITEM1144,Product_7337,Groceries,Aisle-19
ITEM1145,Product_7895,Books,Aisle-18
ITEM1146,Product_3830,Groceries,Aisle-16
ITEM1147,Product_2195,Electronics,Aisle-19
ITEM1148,Product_2106,Electronics,Aisle-9
ITEM1149,Product_4534,Electronics,Aisle-2
ITEM1150,Product_7520,Tools,Aisle-10
ITEM1151,Product_9209,Groceries,Aisle-14
ITEM1152,Product_7939,Toys,Aisle-13
ITEM1153,Product_2350,Toys,Aisle-18
ITEM1154,Product_9808,Tools,Aisle-5
